longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-116.86,33.73,13.0,6.244604,1.0623502,978.0,2.3453238,2.933,1.707
-120.69,39.12,19.0,5.695652,1.423913,493.0,2.6793478,2.2917,1.182
-122.76,38.44,14.0,5.8659515,1.0683646,1809.0,2.424933,3.8244,1.8
-122.27,37.83,49.0,4.6022725,1.0681819,570.0,2.159091,1.4861,0.972
-119.21,36.38,18.0,5.463291,1.0455697,1461.0,3.6987343,2.0216,0.58
-118.19,33.97,30.0,3.4423077,1.0692308,1827.0,3.5134616,1.7562,1.813
-117.21,32.75,27.0,4.062745,1.0470588,1118.0,2.1921568,2.8043,2.621
-118.4,33.78,24.0,8.735401,1.0255475,1653.0,3.0164235,12.9758,5.00001
-117.42,33.98,16.0,5.2760606,1.0701938,5913.0,3.0974333,3.0606,1.195
-122.39,40.53,28.0,5.0070176,1.0666667,692.0,2.42807,2.125,0.808
-121.15,40.25,14.0,18.348755,3.1316726,616.0,2.1921709,3.3462,1.452
-122.04,36.96,42.0,5.173077,1.0288461,200.0,1.9230769,2.1667,1.964
-117.07,32.64,38.0,5.037288,0.9118644,745.0,2.5254238,4.6477,1.504
-118.23,34.14,33.0,3.6265824,1.0936708,2061.0,2.6088607,2.6268,2.013
-118.41,33.9,39.0,5.811966,0.95726496,926.0,2.6381767,7.5552,5.00001
-118.37,34.14,23.0,3.9393306,1.0711297,774.0,1.6192468,3.5096,3.964
-117.65,34.11,29.0,4.6982346,1.0176564,1710.0,2.7447834,3.6219,1.766
-118.07,34.56,5.0,5.7340784,1.0173185,5871.0,3.2798882,4.2329,1.455
-119.8,36.77,52.0,6.0987654,1.0534979,1114.0,2.292181,3.8105,0.876
-122.2,37.48,32.0,4.0,1.0375,991.0,6.19375,1.9844,2.7
-118.27,34.16,15.0,4.2859573,1.1055319,3164.0,2.692766,2.9148,2.387
-117.35,33.95,28.0,7.8199053,0.99526066,557.0,2.6398103,7.6632,2.048
-122.25,38.02,16.0,6.7781954,1.0037594,946.0,3.556391,5.7001,2.051
-118.51,34.19,35.0,6.0261283,0.9928741,1161.0,2.7577198,5.3028,2.292
-122.63,38.22,17.0,7.5771427,0.9771429,1199.0,3.4257143,5.565,2.671
-119.25,35.79,8.0,4.7543607,1.1584302,2700.0,3.9244187,1.7418,0.622
-118.4,34.16,35.0,5.1679387,1.0839695,501.0,1.9122137,3.8056,3.847
-122.0,36.93,51.0,5.350993,1.2384106,608.0,2.013245,3.1932,4.0
-121.73,38.55,34.0,4.4366927,1.0155039,1224.0,3.1627908,2.7917,1.308
-122.47,37.75,45.0,5.671395,1.0070922,911.0,2.1536644,4.4312,3.61
-118.39,34.17,40.0,4.4051948,0.9662338,835.0,2.168831,3.6563,2.224
-117.73,33.49,31.0,7.888889,1.2006173,1530.0,2.3611112,10.3983,5.00001
-118.25,33.98,37.0,3.1008902,1.0712166,1666.0,4.94362,1.7929,0.972
-116.95,33.75,19.0,4.4142013,1.1301775,1190.0,2.34714,2.0714,0.858
-117.16,32.78,24.0,4.9390583,1.0595568,1697.0,2.3504155,3.6375,1.786
-118.18,34.08,31.0,4.5605536,1.0761245,1164.0,4.027682,2.9939,1.355
-118.86,34.21,26.0,5.1759257,1.0169753,2020.0,3.117284,4.1576,2.118
-117.7,33.63,23.0,6.96789,1.0848624,1501.0,3.4426606,5.5584,2.417
-120.95,37.73,12.0,4.8638816,0.95956874,2650.0,3.5714285,2.8565,0.927
-117.89,33.98,5.0,4.817473,1.1092044,1415.0,2.2074883,2.5125,1.845
-118.07,33.79,34.0,7.005666,1.0849859,967.0,2.7393768,5.8283,3.624
-121.32,37.95,36.0,5.1517243,1.3034483,338.0,2.3310344,1.7885,0.621
-117.87,33.88,28.0,4.6163435,1.0415512,2026.0,2.8060942,3.5667,1.907
-119.74,34.35,34.0,6.474708,1.1361867,705.0,2.7431908,5.0,3.294
-120.89,37.54,30.0,4.426087,1.0,275.0,2.3913043,2.2679,2.5
-118.27,33.83,28.0,5.016317,0.967366,1623.0,3.7832167,4.35,2.005
-119.69,36.41,38.0,5.433155,1.0802139,540.0,2.8877006,2.2885,0.75
-122.21,37.42,28.0,7.1392407,0.9113924,191.0,2.4177215,11.9666,5.00001
-118.04,34.04,35.0,5.0406976,1.0552325,1527.0,4.4389534,3.0,1.606
-117.96,33.83,29.0,7.0235295,1.0352942,474.0,2.7882352,6.1001,2.989
-117.15,32.77,16.0,3.6133568,1.1089631,847.0,1.4885764,2.9576,0.922
-122.31,37.94,38.0,5.65625,1.0494791,945.0,2.4609375,4.3958,1.942
-122.25,37.82,26.0,3.2530813,0.98274446,1749.0,1.4371405,3.0233,2.55
-117.06,32.59,13.0,5.1578946,1.0197369,2814.0,3.7026315,4.0616,1.488
-118.44,34.25,33.0,4.75,0.9788136,1038.0,4.398305,4.8958,1.737
-121.89,37.34,46.0,3.235135,1.1243243,898.0,2.427027,2.1714,1.906
-117.79,34.45,18.0,6.326271,1.2648305,1355.0,2.8707628,3.2765,1.65
-117.02,32.69,7.0,6.3602943,1.0546218,3031.0,3.1838236,4.436,1.35
-121.93,36.63,33.0,5.288754,1.0395137,638.0,1.9392097,3.1912,3.198
-120.66,35.28,31.0,3.4924433,1.0629723,1358.0,1.7103275,1.4036,2.096
-118.32,34.04,39.0,4.1341853,1.0543131,1140.0,3.6421726,2.2554,1.65
-122.18,37.15,17.0,6.2,1.2297872,591.0,2.5148935,5.5785,2.841
-122.27,37.82,41.0,4.473611,1.1847222,1959.0,2.7208333,1.1108,0.975
-117.69,36.13,25.0,5.85274,1.5034246,632.0,2.1643836,1.7868,0.455
-121.84,39.73,52.0,5.02,1.0,311.0,3.11,1.5481,2.0
-122.03,37.37,9.0,4.008108,1.0405406,1430.0,1.9324324,3.0047,2.56
-118.44,34.04,49.0,4.571429,1.0,14.0,2.0,2.1875,2.25
-119.77,36.84,15.0,6.9458485,0.94584835,848.0,3.0613718,5.3886,1.253
-122.28,37.84,52.0,4.8820863,1.0907029,1168.0,2.6485262,1.9615,1.152
-118.39,34.14,19.0,5.2875,1.0770833,2021.0,2.1052084,5.5683,3.092
-121.83,39.1,42.0,8.062893,1.245283,451.0,2.836478,3.2917,0.979
-118.27,33.91,32.0,4.792291,1.0085653,1292.0,2.7665954,1.1705,1.106
-121.0,37.69,18.0,5.5238853,1.0525478,1452.0,2.3121018,3.4079,1.475
-118.29,33.94,38.0,4.282918,1.1209965,1774.0,3.1565835,1.5615,1.086
-122.27,37.56,17.0,3.9544334,1.0431035,1553.0,1.9125615,4.9434,2.921
-117.25,34.11,30.0,4.4711933,1.1522634,1509.0,3.1049383,1.4079,0.677
-119.3,34.29,26.0,4.2126436,1.0712644,2775.0,3.189655,1.9286,1.605
-118.14,34.01,36.0,3.25,0.9722222,834.0,3.8611112,2.25,1.625
-121.2,37.97,39.0,4.5360823,0.8556701,270.0,2.7835052,6.0582,1.577
-117.9,33.93,12.0,4.0046296,1.1027777,1897.0,1.7564815,3.3173,2.474
-121.93,36.99,19.0,5.940187,1.0280374,2954.0,2.7607477,4.7325,2.835
-121.75,38.55,33.0,6.575597,1.0132626,979.0,2.596817,4.7308,2.362
-117.27,32.84,26.0,6.5666666,1.095,1180.0,1.9666667,6.1025,5.00001
-116.53,33.78,18.0,11.901869,2.1635513,411.0,1.9205607,2.5489,2.205
-118.38,34.02,31.0,4.443662,1.0563381,819.0,1.9225352,4.3077,1.406
-122.47,37.79,52.0,5.0229883,1.2068965,194.0,2.229885,2.8125,5.00001
-119.84,36.75,34.0,4.376384,1.1070111,774.0,2.8560886,1.575,0.571
-121.25,38.66,26.0,6.672727,1.0109091,1616.0,2.9381819,5.02,1.696
-122.49,38.27,8.0,5.440171,1.0555556,1657.0,1.7702992,3.5625,2.132
-121.99,37.37,27.0,3.3841808,1.0131826,1610.0,3.032015,4.2422,2.375
-121.01,37.69,20.0,4.64539,1.0780141,1538.0,2.1815603,2.48,1.356
-121.49,38.58,52.0,1.5504087,1.1035422,509.0,1.3869209,0.9196,1.375
-122.11,37.36,34.0,8.75,1.0166667,511.0,2.838889,13.1867,5.00001
-123.02,38.36,16.0,5.267606,1.0492958,778.0,2.7394366,3.8589,2.688
-118.14,33.78,44.0,4.202,0.992,1038.0,2.076,3.108,2.179
-120.39,38.0,33.0,5.684073,1.0548303,891.0,2.3263707,3.212,1.052
-117.91,33.66,26.0,5.162186,1.1881721,2681.0,2.4023297,4.0341,2.433
-119.81,34.45,24.0,6.4526315,0.99473685,1554.0,2.7263157,6.5173,3.34
-121.81,37.25,20.0,4.5672045,1.0362903,1231.0,1.6545699,2.0288,3.5
-118.93,34.82,8.0,6.047619,1.3214285,229.0,2.7261906,4.0332,1.283
-122.04,36.97,30.0,6.4166665,1.0095239,1098.0,2.6142857,5.3972,3.623
-122.45,37.9,30.0,5.954114,1.1344937,1292.0,2.044304,8.4888,5.00001
-120.69,37.77,46.0,5.3875,1.075,239.0,2.9875,3.3182,2.821
-122.03,37.37,16.0,3.261745,1.1438159,1479.0,1.4180249,3.5861,5.00001
-121.32,37.97,46.0,5.0110373,0.94260484,1097.0,2.4216335,3.3235,0.878
-118.27,34.09,44.0,4.234611,1.0592334,1783.0,2.0708477,2.9709,2.25
-121.12,37.48,5.0,5.7629733,1.1500701,3062.0,4.2945304,3.2396,1.252
-121.66,36.82,17.0,6.117005,1.0202808,1895.0,2.9563181,5.0092,2.387
-119.68,36.32,26.0,5.1034484,1.0431035,268.0,2.310345,1.7596,1.208
-117.56,34.12,4.0,4.860127,1.0990009,2988.0,2.7138965,3.7973,1.813
-121.39,38.69,30.0,6.0606694,1.0585774,1508.0,3.1548116,3.865,0.884
-117.29,35.54,35.0,5.9608727,1.2310008,3431.0,2.5816402,3.4145,0.404
-118.46,33.77,28.0,7.838875,1.0383632,1101.0,2.8158567,10.5536,5.00001
-120.83,37.76,21.0,5.240964,1.1566265,219.0,2.6385543,2.9125,1.125
-122.24,37.79,52.0,4.0119047,1.0714285,647.0,3.8511906,3.375,1.161
-121.32,38.7,16.0,6.179167,1.2041667,1365.0,2.84375,3.2444,1.184
-124.09,40.95,18.0,4.766949,1.0254238,1248.0,2.6440678,2.5893,0.996
-117.47,33.92,18.0,5.329201,1.0647383,2500.0,3.4435263,3.6583,1.261
-117.42,34.1,18.0,5.3598385,1.0902965,2231.0,3.0067387,4.1399,1.154
-119.73,36.31,20.0,6.1,1.0825,1579.0,3.9475,2.8281,0.602
-119.61,36.33,32.0,5.651515,1.0757576,926.0,3.5075758,3.0139,0.615
-118.61,34.23,26.0,7.0320754,1.0792453,1724.0,3.2528303,6.1419,3.273
-115.57,32.8,17.0,3.4859812,0.9953271,1595.0,3.7266355,1.7188,0.699
-117.18,33.15,7.0,3.9398735,1.0651898,5410.0,3.4240506,2.32,1.175
-121.35,38.68,18.0,5.3788185,1.0577054,3789.0,2.5723014,3.5403,0.986
-122.11,37.41,33.0,5.819149,1.0070922,659.0,2.3368795,6.0884,4.329
-117.33,34.17,13.0,5.832258,1.0725807,2189.0,3.5306451,3.7949,1.063
-117.88,33.79,32.0,5.0305085,1.0,928.0,3.1457627,5.1418,1.903
-119.35,36.19,6.0,4.1652174,0.9826087,734.0,3.1913044,1.0349,0.678
-121.37,38.63,37.0,4.989899,0.86868685,253.0,2.5555556,4.8194,1.411
-122.06,37.27,16.0,7.75,1.0625,567.0,2.7259614,10.5793,5.00001
-122.25,37.56,19.0,5.961136,1.0508221,3437.0,2.5687594,5.6396,4.303
-116.21,33.66,19.0,5.6595745,1.0460993,1201.0,4.2588654,3.8846,1.009
-115.52,32.98,21.0,4.120253,1.0348102,1244.0,3.936709,2.2054,0.664
-122.52,38.27,18.0,6.5531335,1.0626704,872.0,2.3760219,5.2155,2.483
-117.04,32.68,11.0,4.857513,0.9248705,1014.0,2.626943,4.375,1.15
-117.14,32.91,14.0,4.2751775,1.0070922,2165.0,3.070922,3.7837,1.603
-118.39,34.06,43.0,4.918848,1.0392671,873.0,2.2853403,3.8158,5.00001
-118.44,34.27,35.0,4.177419,1.0053763,1022.0,5.4946237,3.4,1.396
-119.84,36.77,6.0,4.443645,1.1342926,1397.0,3.3501198,1.4817,0.72
-118.33,34.05,46.0,4.158621,1.0965518,2300.0,3.1724138,2.0706,2.685
-118.2,33.92,45.0,5.173387,1.0201613,1025.0,4.1330647,3.2798,1.412
-122.32,38.32,22.0,5.046748,1.0731708,1478.0,3.004065,4.0878,1.644
-120.82,37.54,20.0,8.22093,1.3255814,282.0,3.2790697,6.1324,1.648
-118.5,34.45,25.0,5.9722223,0.8796296,689.0,3.1898148,6.0097,2.202
-117.09,34.01,37.0,8.833333,1.5,27.0,2.25,4.0556,1.313
-117.06,32.8,17.0,7.0660377,1.0691824,973.0,3.0597484,5.5,2.22
-117.11,32.66,52.0,2.7777777,0.5555556,14.0,1.5555556,1.625,1.188
-117.94,33.78,40.0,4.2714286,0.9714286,163.0,2.3285713,3.0125,1.661
-118.04,33.82,26.0,6.3348765,0.9830247,2072.0,3.1975307,5.844,2.739
-121.52,38.9,32.0,5.8098593,1.1021127,802.0,2.8239436,2.9048,0.982
-118.7,34.24,28.0,6.362434,1.2222222,1011.0,2.6746032,4.504,2.043
-120.25,37.04,21.0,5.9448276,1.0931034,1006.0,3.4689655,3.2868,0.917
-122.11,37.69,37.0,3.9546926,1.053398,1562.0,2.527508,2.6464,1.552
-118.4,33.89,36.0,5.734644,1.056511,1033.0,2.5380836,6.6321,4.815
-119.76,36.8,20.0,4.9384375,1.0623521,2795.0,2.2059984,2.2094,0.837
-118.58,34.24,26.0,5.4898305,1.0966102,1529.0,2.5915253,3.2426,2.369
-117.41,33.96,27.0,5.640964,1.007229,1272.0,3.0650601,3.0208,1.127
-118.95,35.36,30.0,4.759336,1.053942,1753.0,3.6369295,2.1078,0.547
-118.09,33.91,34.0,4.882716,1.058642,1356.0,4.185185,3.4211,1.411
-118.16,34.04,11.0,4.2178216,1.0643564,806.0,3.990099,1.3971,1.344
-124.08,40.91,13.0,4.0159235,1.1449045,1381.0,2.1990447,1.6667,0.788
-117.43,34.11,17.0,5.2679486,1.1333333,2544.0,3.2615385,2.7757,1.098
-121.36,38.61,35.0,6.6525426,1.0310735,993.0,2.8050847,5.0492,1.441
-118.54,34.18,25.0,4.56,1.0752941,1280.0,3.0117648,3.9632,2.403
-118.14,34.57,6.0,6.0962367,1.1671808,4892.0,3.0178902,3.7636,1.676
-116.99,33.46,13.0,5.977778,1.5185186,846.0,3.1333334,2.83,0.43
-122.44,38.03,13.0,4.5720387,1.1120597,2146.0,2.2902882,4.1289,1.792
-121.32,39.13,5.0,6.0677967,1.101695,169.0,2.8644068,3.0,1.625
-122.68,38.48,15.0,6.081081,1.011583,716.0,2.7644787,5.3409,2.446
-118.15,34.11,52.0,6.7663817,1.051282,930.0,2.6495726,7.4111,4.691
-124.14,40.59,22.0,4.358639,1.0602094,826.0,2.1623037,1.5625,0.668
-119.02,35.32,14.0,5.2174687,1.0481284,1821.0,3.2459893,3.3529,0.826
-121.45,38.5,25.0,4.837321,1.060606,1559.0,2.4864433,2.7101,0.995
-117.96,33.68,18.0,5.3484535,1.1113402,817.0,1.6845361,2.3674,2.192
-118.6,34.21,21.0,3.9849184,1.0724759,7282.0,3.0506911,2.8039,2.275
-118.29,33.84,34.0,5.0815535,1.0834951,1396.0,2.7106795,5.061,2.18
-118.31,34.27,35.0,4.9690723,0.9415808,759.0,2.6082475,6.0808,2.156
-117.99,33.79,33.0,6.552381,1.0285715,1384.0,4.393651,4.5263,1.69
-124.17,40.77,30.0,5.2785516,1.0194986,990.0,2.7576602,2.2227,0.813
-117.64,34.07,52.0,4.6309857,1.0478873,1269.0,3.574648,2.6913,1.083
-118.03,33.85,16.0,4.7069407,1.0025707,1347.0,3.462725,3.8426,3.444
-121.37,38.41,14.0,5.76935,1.0603715,1741.0,2.6950464,3.5625,1.257
-121.32,38.54,13.0,4.4523134,1.0292729,2420.0,2.2851746,2.9693,1.044
-117.27,34.1,9.0,4.357143,1.1629465,3688.0,4.116071,1.8022,0.78
-117.8,34.03,25.0,6.656201,1.0094192,1885.0,2.9591837,6.2384,2.476
-117.18,32.76,8.0,4.5774474,1.2354399,1297.0,1.6071872,3.6492,1.589
-117.93,34.06,28.0,5.1653786,1.0633694,2210.0,3.415765,3.4596,2.028
-118.01,34.12,32.0,5.6970587,0.9764706,922.0,2.7117648,3.94,2.784
-117.19,33.34,15.0,7.195652,1.0608696,1104.0,2.4,6.1009,3.144
-118.36,34.12,26.0,6.174051,0.9651899,1468.0,2.322785,8.5136,5.00001
-118.09,34.12,38.0,6.0923786,0.99769056,1284.0,2.965358,5.4536,3.427
-117.94,34.06,34.0,4.297539,0.9440716,1230.0,2.7516778,3.6648,1.939
-117.73,34.05,36.0,4.1845493,1.0429184,809.0,3.472103,2.8929,1.181
-117.96,34.06,34.0,6.09863,1.0438356,1464.0,4.0109587,4.4102,1.832
-117.89,33.88,15.0,2.8436427,1.0756013,1549.0,2.6615121,1.9127,1.75
-118.46,34.21,7.0,3.8897197,1.2280374,1456.0,2.7214954,3.5,1.869
-121.87,37.66,52.0,6.300813,1.0894309,315.0,2.5609756,5.0677,2.333
-122.07,37.41,26.0,5.431193,1.0321101,815.0,3.738532,5.7657,3.223
-118.21,33.89,45.0,4.639847,0.8965517,1128.0,4.321839,3.4792,1.107
-118.42,34.31,19.0,4.8422937,1.0344086,4205.0,3.0143368,3.9583,1.632
-117.89,34.07,35.0,5.309963,0.96309966,804.0,2.9667897,3.9808,1.886
-117.91,33.85,35.0,3.4906366,0.96629214,1147.0,4.2958803,2.7014,1.567
-117.06,32.57,16.0,4.2583895,0.94630873,1609.0,5.3993287,2.6985,1.565
-122.43,37.64,42.0,5.306096,0.98184174,1861.0,2.4137483,4.207,2.727
-120.87,41.54,21.0,5.8031917,1.106383,660.0,3.5106382,2.2321,0.346
-122.47,38.5,23.0,6.069252,1.1495845,959.0,2.6565096,4.1993,2.145
-120.66,35.29,16.0,3.5007703,0.9691834,1689.0,2.6024654,1.7031,1.95
-118.15,33.97,32.0,3.737903,1.0080645,970.0,3.9112904,2.1591,1.815
-118.31,34.26,34.0,4.950413,1.0,948.0,2.6115704,4.1339,1.873
-122.28,37.52,38.0,5.8900805,0.95710456,1228.0,3.2922251,5.4719,3.979
-118.06,34.14,40.0,6.878553,0.97932816,1151.0,2.9741602,8.4889,5.00001
-121.52,38.57,43.0,5.221239,1.0420353,1041.0,2.3030972,2.89,0.862
-121.54,40.06,17.0,31.777779,9.703704,47.0,1.7407408,2.4028,0.675
-121.08,39.21,17.0,5.202401,1.0120069,1319.0,2.2624357,2.4811,1.118
-119.57,36.71,10.0,4.360526,0.94473684,958.0,2.5210526,2.6458,0.848
-117.77,34.08,27.0,7.160628,1.1256039,2817.0,3.402174,6.0434,2.148
-117.85,33.77,23.0,5.154783,1.0469565,3570.0,3.104348,4.0398,2.331
-118.19,33.82,11.0,3.9457014,0.91855204,422.0,1.9095023,4.6364,1.563
-121.58,39.12,26.0,4.424051,0.99525315,2017.0,3.1914556,1.8355,0.612
-121.84,39.72,52.0,4.260234,1.1374269,802.0,2.3450294,0.9566,0.69
-118.28,34.01,48.0,2.569149,1.0106384,775.0,4.12234,2.3309,1.266
-117.98,33.99,26.0,7.3150983,0.99562365,1429.0,3.1269147,7.0778,3.343
-121.24,37.96,37.0,4.400749,0.9737828,951.0,3.5617979,2.875,0.577
-118.17,34.07,19.0,4.603854,1.1648822,1510.0,3.2334046,3.4952,1.5
-118.99,35.35,27.0,4.8644576,1.0692772,1380.0,4.1566267,1.6632,0.498
-117.89,33.9,16.0,6.3097343,0.9557522,652.0,2.8849556,6.5284,2.887
-118.86,34.19,27.0,7.913934,1.0696721,736.0,3.0163934,6.7805,3.929
-117.5,34.04,5.0,5.942943,0.9984985,2456.0,3.6876876,5.1647,1.547
-122.23,40.32,10.0,6.347826,1.1576087,1003.0,2.7255435,3.0833,0.813
-117.88,33.63,21.0,5.2239213,1.2501365,3162.0,1.7269251,4.7024,3.454
-122.04,37.95,29.0,6.511278,1.037594,341.0,2.5639098,4.7188,1.971
-122.3,38.31,34.0,4.4152336,0.97051597,1162.0,2.855037,3.455,1.375
-121.9,37.29,26.0,7.364754,1.0,626.0,2.5655737,7.8575,4.246
-118.09,33.79,31.0,6.7913322,0.9903692,1694.0,2.7191012,6.6312,3.601
-118.23,33.88,41.0,6.009288,1.136223,1204.0,3.727554,3.0417,1.137
-117.9,33.65,30.0,4.489011,1.0247253,771.0,2.1181319,3.4125,2.841
-117.04,32.64,5.0,4.5311284,1.0544747,1213.0,2.3599222,4.0298,2.256
-122.33,37.55,33.0,6.893417,0.97805643,827.0,2.5924766,6.1349,5.00001
-121.3,38.65,26.0,7.6363635,1.069378,1132.0,2.708134,4.5278,1.443
-122.02,37.29,18.0,7.96875,0.975,999.0,3.121875,8.7939,5.00001
-121.32,37.97,43.0,5.6004567,1.1187215,1093.0,2.4954338,2.9107,0.888
-121.9,37.26,20.0,6.737879,1.0015152,2062.0,3.1242423,6.8088,2.833
-118.04,33.81,27.0,6.0160966,1.0362173,1849.0,3.720322,5.6846,2.161
-121.43,38.57,46.0,5.345733,1.0415756,939.0,2.0547047,3.5893,1.42
-118.95,35.4,23.0,5.07701,1.0124575,2136.0,2.4190261,3.6875,1.017
-122.26,37.83,50.0,3.7006578,1.0592105,616.0,2.0263157,2.026,1.425
-121.45,38.61,46.0,3.6322315,1.0557852,1094.0,2.2603307,1.0685,0.7
-118.01,33.97,36.0,5.898374,0.91056913,608.0,2.4715447,6.0648,2.908
-118.96,35.38,34.0,5.815341,0.98579544,888.0,2.5227273,3.6734,0.929
-122.04,37.34,25.0,7.0459366,1.0141343,704.0,2.4876325,7.7799,4.473
-122.5,37.97,25.0,3.6015453,1.0496689,5917.0,3.2654526,2.7273,1.875
-118.31,33.76,26.0,6.239221,0.9860918,1873.0,2.605007,6.5704,4.147
-118.07,34.13,27.0,4.439625,1.0703399,1992.0,2.3352873,3.301,2.512
-122.27,38.04,47.0,4.52957,1.0887097,835.0,2.2446237,2.3103,1.345
-122.28,37.83,52.0,3.7493796,0.9677419,901.0,2.235732,1.4103,1.039
-122.65,41.72,15.0,4.9030957,1.0780619,1784.0,2.4010768,1.8533,0.575
-118.19,34.14,46.0,5.234649,1.0701754,1181.0,2.5899122,3.6058,2.579
-119.89,36.73,43.0,5.6344085,1.0,302.0,3.2473118,2.6146,0.813
-118.49,34.04,50.0,7.660767,1.0029498,964.0,2.8436577,13.3036,5.00001
-118.35,33.99,48.0,5.971678,0.95642704,1115.0,2.429194,5.0514,2.691
-121.02,38.66,4.0,6.940845,1.084507,3096.0,2.9070423,4.5246,1.989
-122.47,37.78,52.0,5.877432,1.1070039,1479.0,2.8774319,4.0208,4.146
-117.87,33.91,16.0,5.1134453,0.9558824,1017.0,2.1365547,4.2188,1.763
-117.36,33.98,46.0,3.862069,1.0413793,1570.0,3.6091955,2.0436,0.823
-122.37,37.59,39.0,4.173405,1.0745733,2156.0,1.937107,3.4412,3.538
-118.19,33.92,36.0,4.52,1.0466666,1469.0,4.8966665,2.0785,1.398
-118.14,33.84,36.0,6.373673,1.0276009,1322.0,2.8067942,4.933,2.289
-118.51,34.3,24.0,7.022857,0.992,2710.0,3.097143,7.5078,3.44
-121.5,38.52,37.0,4.702576,1.0913349,1261.0,2.9531615,2.2574,0.591
-121.88,38.01,9.0,4.433444,1.0682197,2827.0,2.3519135,2.7374,1.5
-118.47,35.64,17.0,5.264637,1.2529274,927.0,2.1709602,1.3023,0.685
-119.31,34.7,19.0,6.963768,1.5797101,479.0,3.4710145,3.3438,1.563
-122.06,37.39,26.0,4.5,1.0,8.0,2.0,3.75,3.75
-124.13,40.8,31.0,5.1238093,1.1,1259.0,2.9976192,2.2478,0.811
-122.07,37.86,23.0,5.3664923,1.0732985,263.0,1.3769634,3.12,1.55
-118.01,33.74,25.0,6.5827923,1.025974,3613.0,2.9326298,6.0609,2.649
-118.48,34.27,33.0,6.0617847,1.02746,1303.0,2.9816933,4.9955,2.168
-118.03,33.78,25.0,6.6182494,0.98324025,1600.0,2.9795158,6.6453,2.701
-118.11,33.79,36.0,5.9139466,1.0504451,884.0,2.6231453,5.587,2.449
-117.66,33.64,17.0,6.101923,0.9634615,1555.0,2.9903846,6.7079,2.508
-117.05,32.68,15.0,7.370968,1.4475807,955.0,3.8508065,3.2174,1.651
-121.26,38.13,25.0,3.933642,1.0416666,2053.0,3.1682098,2.0875,0.831
-122.14,37.43,52.0,6.6348124,1.0511945,696.0,2.3754265,8.2664,5.00001
-118.02,34.15,44.0,5.599537,1.011574,1045.0,2.4189816,3.875,2.808
-118.37,34.18,35.0,3.953083,1.0643432,2106.0,2.8230562,2.9228,1.773
-118.27,34.27,27.0,5.8614864,0.9673423,2363.0,2.661036,6.1946,2.761
-117.18,34.48,8.0,5.4036417,1.0485585,2156.0,3.2716236,2.7778,0.869
-117.96,33.68,25.0,5.8425655,1.0174927,1085.0,3.1632652,4.7656,2.307
-121.44,38.62,37.0,5.117347,1.2465986,1513.0,2.5731292,1.4387,0.61
-117.09,32.7,15.0,4.023148,1.0046296,887.0,4.1064816,1.4583,0.842
-122.44,37.79,52.0,4.3949194,1.0646651,831.0,1.9191686,4.4464,5.00001
-121.94,38.41,15.0,6.0721154,1.0144231,665.0,3.1971154,4.5,2.609
-117.53,34.28,35.0,5.9726562,1.3203125,688.0,2.6875,4.1083,1.08
-122.02,37.38,43.0,3.7867868,0.951952,836.0,2.5105104,4.0911,2.246
-117.87,33.75,26.0,4.326316,1.2,448.0,4.7157893,1.7019,3.5
-117.99,33.81,42.0,3.22,0.8,157.0,3.14,2.2,1.531
-118.28,34.06,42.0,2.096692,1.1603054,3795.0,3.2188296,1.2254,1.625
-120.81,39.02,30.0,5.520548,1.2945205,326.0,2.2328768,2.8155,1.01
-121.96,37.3,20.0,4.19861,0.9990069,2334.0,2.3177755,4.3081,2.273
-121.85,37.41,25.0,6.778598,1.0258303,1006.0,3.712177,6.6842,2.653
-118.21,33.95,35.0,3.4449837,0.99352753,2376.0,3.8446603,2.0372,1.608
-117.13,33.14,5.0,5.1132812,1.0527344,1320.0,2.578125,4.1053,1.714
-118.43,34.25,32.0,4.5733085,1.0394737,2318.0,4.357143,3.6384,1.593
-118.23,33.93,35.0,5.3691587,1.2943925,909.0,4.2476635,1.7411,0.967
-119.83,36.79,24.0,4.528424,1.0581396,2098.0,2.7105944,1.9575,0.67
-121.4,38.49,12.0,5.8413463,1.0280448,3960.0,3.1730769,3.5968,1.063
-117.93,33.94,28.0,5.5768647,1.0943683,1820.0,2.7701674,4.225,2.247
-122.0,36.98,43.0,5.0338464,0.9969231,792.0,2.436923,3.5562,2.392
-119.78,36.8,34.0,5.1044083,1.1438515,1243.0,2.8839908,1.8514,0.665
-117.85,34.1,22.0,5.8585973,1.0678734,2315.0,2.6187782,4.51,1.899
-121.89,38.01,28.0,5.6770673,1.1716069,2362.0,3.6848674,3.0042,1.039
-118.13,34.58,29.0,4.906832,0.9834369,1746.0,3.6149068,3.7464,1.135
-121.96,37.33,35.0,5.1091313,0.9153675,1054.0,2.3474388,4.0667,2.769
-120.49,37.32,13.0,4.2314253,1.1291108,2149.0,2.6175396,1.9528,0.853
-117.93,33.62,37.0,5.37561,1.0439024,807.0,1.9682927,7.0516,5.00001
-118.24,34.16,40.0,4.668498,1.0824176,1156.0,2.117216,3.3333,3.743
-122.31,40.65,11.0,5.9771614,1.055465,1686.0,2.750408,2.9338,1.416
-120.73,39.63,17.0,9.426316,1.8736842,432.0,2.2736843,3.8826,0.924
-119.85,34.4,14.0,3.7512195,1.0569105,5723.0,9.305691,2.1652,0.375
